country_iso3,country_name,region,income_group,lending_type,IT.NET.USER.ZS,IT.CEL.SETS.P2,IT.NET.BBND.P2,IT.NET.SECR.P6,SE.ADT.LITR.ZS,SE.SEC.ENRR,n_indicators_present,is_included,inclusion_rule
PRI,Puerto Rico (US),Latin America & Caribbean ,High income,Not classified,0.488606564214434,-0.3896844205802686,0.31752187689903905,-0.230089415760512,,0.20493809132651317,5,True,>= 5/6 indicators non-missing after min-year rule
PRT,Portugal,Europe & Central Asia,High income,Not classified,0.5909556060561495,0.11681816676152042,1.447873190940458,1.0475803066920122,,1.1955573557556303,5,True,>= 5/6 indicators non-missing after min-year rule
PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD,0.09378044849648358,0.2704118522886777,-0.7670981559658298,-0.46427695189395324,0.671020087011198,,5,True,>= 5/6 indicators non-missing after min-year rule
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,0.22515893694792655,-0.8301001015914699,-0.5873093291032806,-0.24435530468563768,0.8501942105826111,0.11940991859059806,6,True,>= 5/6 indicators non-missing after min-year rule
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,1.5208442030380296,1.1079441087463286,-0.387409124067478,-0.16638281783144487,,0.593553947153815,5,True,>= 5/6 indicators non-missing after min-year rule
ROU,Romania,Europe & Central Asia,High income,IBRD,0.2894977880041138,0.1736798079418906,0.6846128693122058,1.043632933099302,,0.07890908735773464,5,True,>= 5/6 indicators non-missing after min-year rule
RUS,Russian Federation,Europe & Central Asia,High income,IBRD,0.7424446120569377,1.5172184923639247,0.41515430771324446,0.6762179052148012,,0.44544842021700914,5,True,>= 5/6 indicators non-missing after min-year rule
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,-1.5305780757202128,-1.1079150912933622,-1.1035411692507782,-1.1729606717188754,,-1.747616781962487,5,True,>= 5/6 indicators non-missing after min-year rule
SAS,,,,,-1.4089167707825758,-0.8874921637942316,-0.9947546043404221,-0.5851697615103655,-0.7587615164262029,-0.4598979889956207,6,True,>= 5/6 indicators non-missing after min-year rule
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,1.085863446234246,1.1680606062004675,0.49515239286326745,-0.5456181294522461,,0.7194398329321472,5,True,>= 5/6 indicators non-missing after min-year rule
SDN,Sudan,Sub-Saharan Africa ,Low income,IDA,-1.384495984444573,-1.3037445024408585,-1.1083417194146543,-1.9920404227749553,,-1.6758223706489799,5,True,>= 5/6 indicators non-missing after min-year rule
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,-0.9898873663549459,-0.20004494662709993,-1.0569319800115744,-1.4966076184894277,-2.6091511414599178,,5,True,>= 5/6 indicators non-missing after min-year rule
SGP,Singapore,East Asia & Pacific,High income,Not classified,1.0654621686975634,1.3412722558572499,0.887678765241928,1.7005418532445336,0.8665425969559939,0.771818893295748,6,True,>= 5/6 indicators non-missing after min-year rule
SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA,-1.7089068995756973,-0.7728463549184709,,-1.9939417891479212,-2.615902728501986,-1.5564785377512886,5,True,>= 5/6 indicators non-missing after min-year rule
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,IBRD,-0.7746509502170941,1.4427121040152215,-0.583555925653721,-0.8390662185021625,0.26857979311473706,-0.7214767963527424,6,True,>= 5/6 indicators non-missing after min-year rule
SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,0.519425596572993,0.4729933453982527,0.46223811455143565,0.7141020448362695,,0.3582613907765672,5,True,>= 5/6 indicators non-missing after min-year rule
SSA,,,,,-1.3898380314560113,-1.0878032477882567,-1.0815964909422942,-0.12780718441398928,-1.303971772250925,-1.6507442039364644,6,True,>= 5/6 indicators non-missing after min-year rule
SSF,,,,,-1.4081536212095134,-1.160316373876343,-1.0823399561534333,-0.15982034020666436,-1.303671050308454,-1.650669067233768,6,True,>= 5/6 indicators non-missing after min-year rule
SST,,,,,-0.08485226151899422,0.06802704640032485,-0.20797093551167858,0.7906886266300674,0.16812238623483644,-0.4862855434314871,6,True,>= 5/6 indicators non-missing after min-year rule
STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA,-0.8905855807584694,-0.8338276416710798,-1.0603622380478688,-1.078098543734623,,-0.025154554762499965,5,True,>= 5/6 indicators non-missing after min-year rule
SVK,Slovak Republic,Europe & Central Asia,High income,Not classified,0.8976181041964718,0.6434450292088555,0.8291420602810692,0.9896177221698222,,0.20324610895366424,5,True,>= 5/6 indicators non-missing after min-year rule
SVN,Slovenia,Europe & Central Asia,High income,Not classified,0.800714134558558,0.24054711840829446,1.0410956426735793,1.3093137077780483,,1.0199292700726539,5,True,>= 5/6 indicators non-missing after min-year rule
SWE,Sweden,Europe & Central Asia,High income,Not classified,1.3094815341330437,0.5019571249104576,1.6939449791078567,1.1536479201263568,,2.0207217656545513,5,True,>= 5/6 indicators non-missing after min-year rule
SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD,0.25760576734582874,1.2385444236377274,0.05739635100937317,1.819761997552149,,0.6434626726486942,5,True,>= 5/6 indicators non-missing after min-year rule
TCD,Chad,Sub-Saharan Africa ,Low income,IDA,-1.9469372197916968,-2.1957692707755143,-1.1117937843330832,-2.311533903578988,,-2.285406929905477,5,True,>= 5/6 indicators non-missing after min-year rule
TEA,,,,,-0.09477320596880773,0.14797088470345493,0.3264481602965245,-0.1389916939991844,0.771005508424099,-0.024079707633975857,6,True,>= 5/6 indicators non-missing after min-year rule
TEC,,,,,0.3913530720720578,0.5204076552108947,0.15424645164721487,0.6913194927215887,1.000205836995646,0.511510011021658,6,True,>= 5/6 indicators non-missing after min-year rule
TGO,Togo,Sub-Saharan Africa ,Low income,IDA,-1.666727775302443,-1.2270999336550006,-1.0718928496140516,-1.6566526878628178,-1.4502103931738086,,5,True,>= 5/6 indicators non-missing after min-year rule
THA,Thailand,East Asia & Pacific,Upper middle income,IBRD,-0.16969236270593455,1.8514471839617264,-0.2590309688724314,-0.024153857097849073,0.5404408324105702,0.440679234714537,6,True,>= 5/6 indicators non-missing after min-year rule
TLA,,,,,0.140276862534468,-0.0309510391178365,-0.19609495560482962,0.11288759853744304,0.6336144790188517,0.3956652181513442,6,True,>= 5/6 indicators non-missing after min-year rule
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend,-1.2654095461664492,0.21849911538421662,-1.1067424014268774,-1.3090125562323738,,-0.24038848998359572,5,True,>= 5/6 indicators non-missing after min-year rule
TSA,,,,,-1.4089167707825758,-0.8874921637942316,-0.9947546043404221,-0.5851697615103655,-0.7587615164262029,-0.4598979889956207,6,True,>= 5/6 indicators non-missing after min-year rule
TSS,,,,,-1.4096799203556385,-1.160316373876343,-1.0823399561534333,-0.15982034020666436,-1.303671050308454,-1.650669067233768,6,True,>= 5/6 indicators non-missing after min-year rule
TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD,0.2776193648993946,-0.5273603996364016,-0.049928363906309385,0.5764589557475988,0.7908620091623957,0.9311328725173381,6,True,>= 5/6 indicators non-missing after min-year rule
TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA,-1.6435913696959046,-1.088286341090315,-1.033000321776911,-1.3199711481773948,,-2.252734862743975,5,True,>= 5/6 indicators non-missing after min-year rule
UKR,Ukraine,Europe & Central Asia,Upper middle income,IBRD,0.06131453935925497,0.7273226119364256,-0.14868159032422346,0.6801873598967272,,0.03803606577246785,5,True,>= 5/6 indicators non-missing after min-year rule
URY,Uruguay,Latin America & Caribbean ,High income,IBRD,0.6101595019126965,1.0757191282112806,0.9759410479096291,0.1660989102319811,0.9672651042336889,1.094741418556812,6,True,>= 5/6 indicators non-missing after min-year rule
USA,United States,North America,High income,Not classified,1.0675241988439792,-0.21608447228029942,1.304984369696228,1.6253470543514539,,0.48652275008275536,5,True,>= 5/6 indicators non-missing after min-year rule
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend,-0.16428621113035916,-0.9885424443592026,-0.39620521703523454,-0.4381460355364014,1.0513486347238878,0.2980184152550001,6,True,>= 5/6 indicators non-missing after min-year rule
VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD,0.10618951493767245,-0.9636050426078834,-0.47388763455317073,-0.47667005653997935,0.852381997482019,-0.009954143803065325,6,True,>= 5/6 indicators non-missing after min-year rule
VNM,Viet Nam,East Asia & Pacific,Lower middle income,IBRD,0.07044486085137601,0.7618507363844921,-0.24500766334867538,0.22940804010576177,,0.20683704681729512,5,True,>= 5/6 indicators non-missing after min-year rule
WLD,,,,,-0.39926988562077853,-0.28220310235624574,-0.13819955355894084,0.7098420164819441,0.12334462474612608,-0.4176643872204233,6,True,>= 5/6 indicators non-missing after min-year rule
WSM,Samoa,East Asia & Pacific,Upper middle income,IDA,-0.7521372746621751,-1.6982495791694054,-1.0460587336231855,-0.29560120270416007,1.001624532837893,,5,True,>= 5/6 indicators non-missing after min-year rule
ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD,0.06688782069133149,1.4134057080531464,-0.9586792370768847,0.9152062090762607,0.6261658766139147,0.6746617825293947,6,True,>= 5/6 indicators non-missing after min-year rule
nan,,,,,1.0178988715564385,0.4372914423719263,1.2112086633567722,1.3279958522901423,-1.640445695561861,0.7130731372092968,6,True,>= 5/6 indicators non-missing after min-year rule
