country_iso3,country_name,region,income_group,lending_type,IT.NET.USER.ZS,IT.CEL.SETS.P2,IT.NET.BBND.P2,IT.NET.SECR.P6,SE.ADT.LITR.ZS,SE.SEC.ENRR,n_indicators_present,is_included,inclusion_rule
SVN,Slovenia,Europe & Central Asia,High income,Not classified,85.47524,122.175,30.86038,10.787150096122149,,110.2677185058596,5,True,>= 5/6 indicators non-missing after min-year rule
SWE,Sweden,Europe & Central Asia,High income,Not classified,93.59196,127.76700000000001,39.96886,10.382503157561823,,138.3967193603516,5,True,>= 5/6 indicators non-missing after min-year rule
SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD,80.99918,157.12439999999998,26.501179999999998,11.597143322868227,,98.22445486825939,5,True,>= 5/6 indicators non-missing after min-year rule
TCD,Chad,Sub-Saharan Africa ,Low income,IDA,9.711582,52.61404,0.004783003959999999,0.9044011697556544,,33.3768762724304,5,True,>= 5/6 indicators non-missing after min-year rule
TEA,,,,,71.47999999999999,125.14000000000001,25.808,7.088389773256413,96.2348617553711,88.25254364013672,6,True,>= 5/6 indicators non-missing after min-year rule
TEC,,,,,78.67999999999999,128.44,20.369999999999997,9.256322097862505,99.27833251953126,98.76635894775379,6,True,>= 5/6 indicators non-missing after min-year rule
THA,Thailand,East Asia & Pacific,Upper middle income,IBRD,74.91207999999999,172.7048,15.57184,7.49986599314908,92.04666392008464,83.48453014101946,6,True,>= 5/6 indicators non-missing after min-year rule
TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA,43.4976,116.804,0.06149615,4.363072195836086,,91.0216710881583,5,True,>= 5/6 indicators non-missing after min-year rule
TLA,,,,,71.64,106.92,15.342000000000002,7.612537255026152,94.28389739990233,97.31690979003906,6,True,>= 5/6 indicators non-missing after min-year rule
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend,31.4339,107.87640000000002,0.007747725999999999,4.588424481170702,,84.32036886614333,5,True,>= 5/6 indicators non-missing after min-year rule
TSA,,,,,39.06,85.38,2.258,6.058817377724913,75.49080047607421,77.25242309570314,6,True,>= 5/6 indicators non-missing after min-year rule
TSS,,,,,26.660000000000004,80.64,0.484,6.674311340143683,67.7458526611328,44.53970031738282,6,True,>= 5/6 indicators non-missing after min-year rule
TUN,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,67.66318,127.1366,11.23448,6.020993855162282,81.23666890462239,,5,True,>= 5/6 indicators non-missing after min-year rule
TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD,77.50694,97.6434,18.94762,8.814088565232282,,113.34815521240239,5,True,>= 5/6 indicators non-missing after min-year rule
TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA,18.19666,83.87024,1.86117,3.6232975409962647,,33.3768762724304,5,True,>= 5/6 indicators non-missing after min-year rule
UKR,Ukraine,Europe & Central Asia,Upper middle income,IBRD,73.9219,128.60219999999998,16.6774,9.01227802066365,,84.84249585091902,5,True,>= 5/6 indicators non-missing after min-year rule
URY,Uruguay,Latin America & Caribbean ,High income,IBRD,85.41334,135.28879999999998,31.184179999999998,7.830651703658712,98.8216451053375,119.1147385328602,6,True,>= 5/6 indicators non-missing after min-year rule
USA,United States,North America,High income,Not classified,90.34878,105.64439999999999,35.4206,11.800666863066938,,99.70296173095704,5,True,>= 5/6 indicators non-missing after min-year rule
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend,71.43808,96.05856,17.35866,6.236852052600039,99.8650897417852,95.17103321517054,6,True,>= 5/6 indicators non-missing after min-year rule
VNM,Viet Nam,East Asia & Pacific,Lower middle income,IBRD,72.3219,140.529,17.333199999999998,8.069779000616059,,93.37317920810048,5,True,>= 5/6 indicators non-missing after min-year rule
VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,40.84812,84.93522,1.44797025,7.10333005214281,,68.0224125901593,5,True,>= 5/6 indicators non-missing after min-year rule
WLD,,,,,58.839999999999996,105.7,15.75,9.29930469070278,87.01894836425782,76.55929107666013,6,True,>= 5/6 indicators non-missing after min-year rule
ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD,70.92678,160.547,2.403398,9.563024310131459,,103.9336563743768,5,True,>= 5/6 indicators non-missing after min-year rule
ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA,21.0,96.20848,0.430789,3.7519360807539024,78.20232605976955,,5,True,>= 5/6 indicators non-missing after min-year rule
nan,,,,,88.64,127.24000000000001,34.168,10.949727452516255,69.25581817626954,104.459225463867,6,True,>= 5/6 indicators non-missing after min-year rule
